1 12 33.8750	109.3750	0.35	0.7	7	0.02	2	22.52	22.52	22.52	708.0	708.0	708.0	-9999	-9999	-9999	50.27932960893855	251.39664804469274	1005.586592178771	1452.9091555555553	0.1	0.5	2.0	27	4	76.54	76.54	76.54	0.10	0.10	0.10	1350.0	1350.0	1350.0	2685	2685	2685	7.291666666666667	0.7551020408163265	0.7551020408163265	0.7551020408163265	0.5102040816326531	0.5102040816326531	0.5102040816326531	0.01	0.001	376.5691328598935	0.056	0.056	0.056	1
1 13 33.8750	109.6250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1354.1827444444448	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.308333333333334	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	362.5747278703234	0.075	0.075	0.075	1
1 14 33.8750	111.8750	0.35	0.7	7	0.02	2	29.0	29.0	22.52	285.59999999999997	285.59999999999997	708.0	-9999	-9999	-9999	58.47299813780261	251.39664804469274	1005.586592178771	857.6856444444444	0.1	0.5	2.0	27	4	79.48	79.48	76.54	0.52	0.52	0.10	1570.0	1570.0	1350.0	2685	2685	2685	7.458333333333333	0.7560975609756098	0.7560975609756098	0.7551020408163265	0.5609756097560976	0.5609756097560976	0.5102040816326531	0.01	0.001	383.63707528086866	0.0109	0.0109	0.056	1
1 15 33.8750	112.1250	0.35	0.7	7	0.02	2	27.56	27.56	22.52	763.2	763.2	708.0	-9999	-9999	-9999	51.76908752327747	251.39664804469274	1005.586592178771	933.7362555555555	0.1	0.5	2.0	27	4	85.6	85.6	76.54	0.25	0.25	0.10	1390.0	1390.0	1350.0	2685	2685	2685	7.475	0.7659574468085106	0.7659574468085106	0.7551020408163265	0.574468085106383	0.574468085106383	0.5102040816326531	0.01	0.001	357.63482540173464	0.09	0.09	0.056	1
1 16 33.8750	112.3750	0.35	0.7	7	0.02	2	19.04	19.04	9.1	424.8	424.8	2061.6	-9999	-9999	-9999	53.25884543761639	238.3612662942272	953.4450651769088	821.7097777777777	0.1	0.5	2.0	27	4	56.43	56.43	76.54	0.35	0.35	0.10	1430.0	1430.0	1280.0	2685	2685	2685	7.491666666666666	0.7391304347826088	0.7391304347826088	0.5384615384615385	0.45652173913043476	0.45652173913043476	0.15384615384615385	0.01	0.001	342.69457737759166	0.075	0.075	0.056	1
1 17 34.1250	105.6250	0.35	0.7	7	0.02	2	29.0	29.0	29.0	285.59999999999997	285.59999999999997	285.59999999999997	-9999	-9999	-9999	58.47299813780261	292.36499068901304	1169.4599627560522	1699.9900777777775	0.1	0.5	2.0	27	4	79.48	79.48	79.48	0.52	0.52	0.52	1570.0	1570.0	1570.0	2685	2685	2685	7.041666666666667	0.7560975609756098	0.7560975609756098	0.7560975609756098	0.5609756097560976	0.5609756097560976	0.5609756097560976	0.01	0.001	235.10155558192506	0.0109	0.0109	0.0109	1
1 18 34.1250	105.8750	0.35	0.7	7	0.02	2	19.04	19.04	9.1	424.8	424.8	2061.6	-9999	-9999	-9999	53.25884543761639	238.3612662942272	953.4450651769088	1668.616266666667	0.1	0.5	2.0	27	4	56.43	56.43	76.54	0.35	0.35	0.10	1430.0	1430.0	1280.0	2685	2685	2685	7.058333333333334	0.7391304347826088	0.7391304347826088	0.5384615384615385	0.45652173913043476	0.45652173913043476	0.15384615384615385	0.01	0.001	272.6070498058993	0.075	0.075	0.056	1
1 19 34.1250	106.1250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1525.6368333333332	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.075	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	292.65976831778806	0.075	0.075	0.075	1
1 20 34.1250	106.3750	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1646.7175	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.091666666666667	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	293.72383925134443	0.075	0.075	0.075	1
1 21 34.1250	107.1250	0.35	0.7	7	0.02	2	19.04	19.04	9.1	424.8	424.8	2061.6	-9999	-9999	-9999	53.25884543761639	238.3612662942272	953.4450651769088	1907.1968222222226	0.1	0.5	2.0	27	4	56.43	56.43	76.54	0.35	0.35	0.10	1430.0	1430.0	1280.0	2685	2685	2685	7.141666666666667	0.7391304347826088	0.7391304347826088	0.5384615384615385	0.45652173913043476	0.45652173913043476	0.15384615384615385	0.01	0.001	321.917878562253	0.075	0.075	0.056	1
1 22 34.1250	107.3750	0.35	0.7	7	0.02	2	19.04	19.04	9.1	424.8	424.8	2061.6	-9999	-9999	-9999	53.25884543761639	238.3612662942272	953.4450651769088	1702.203766666667	0.1	0.5	2.0	27	4	56.43	56.43	76.54	0.35	0.35	0.10	1430.0	1430.0	1280.0	2685	2685	2685	7.158333333333333	0.7391304347826088	0.7391304347826088	0.5384615384615385	0.45652173913043476	0.45652173913043476	0.15384615384615385	0.01	0.001	340.0102503013872	0.075	0.075	0.056	1
1 23 34.1250	107.6250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1278.4646222222225	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.175	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	301.46143265711424	0.075	0.075	0.075	1
1 24 34.1250	107.8750	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1128.564466666667	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.191666666666666	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	290.70418147876563	0.075	0.075	0.075	1
1 25 34.1250	108.1250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	673.7774333333333	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.208333333333333	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	308.65332794518105	0.075	0.075	0.075	1
1 26 34.1250	108.3750	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	544.3671777777778	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.225	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	302.9840053923513	0.075	0.075	0.075	1
1 27 34.1250	108.6250	0.35	0.7	7	0.02	2	20.32	20.32	19.04	576.0	576.0	424.8	-9999	-9999	-9999	59.590316573556805	266.29422718808195	1065.1769087523278	445.1604333333333	0.1	0.5	2.0	27	4	59.41	59.41	56.43	0.60	0.60	0.35	1600.0	1600.0	1430.0	2685	2685	2685	7.241666666666666	0.6923076923076923	0.6923076923076923	0.7391304347826088	0.4358974358974359	0.4358974358974359	0.45652173913043476	0.01	0.001	330.26776038092135	0.068	0.068	0.075	1
1 28 34.1250	108.8750	0.35	0.7	7	0.02	2	20.32	20.32	19.04	576.0	576.0	424.8	-9999	-9999	-9999	59.590316573556805	266.29422718808195	1065.1769087523278	501.4737444444444	0.1	0.5	2.0	27	4	59.41	59.41	56.43	0.60	0.60	0.35	1600.0	1600.0	1430.0	2685	2685	2685	7.258333333333334	0.6923076923076923	0.6923076923076923	0.7391304347826088	0.4358974358974359	0.4358974358974359	0.45652173913043476	0.01	0.001	336.11454123921555	0.068	0.068	0.075	1
1 29 34.1250	109.1250	0.35	0.7	7	0.02	2	20.32	20.32	19.04	576.0	576.0	424.8	-9999	-9999	-9999	59.590316573556805	266.29422718808195	1065.1769087523278	616.5082666666667	0.1	0.5	2.0	27	4	59.41	59.41	56.43	0.60	0.60	0.35	1600.0	1600.0	1430.0	2685	2685	2685	7.275	0.6923076923076923	0.6923076923076923	0.7391304347826088	0.4358974358974359	0.4358974358974359	0.45652173913043476	0.01	0.001	350.30205401162425	0.068	0.068	0.075	1
1 30 34.1250	109.3750	0.35	0.7	7	0.02	2	20.32	20.32	19.04	576.0	576.0	424.8	-9999	-9999	-9999	59.590316573556805	266.29422718808195	1065.1769087523278	838.8243888888887	0.1	0.5	2.0	27	4	59.41	59.41	56.43	0.60	0.60	0.35	1600.0	1600.0	1430.0	2685	2685	2685	7.291666666666667	0.6923076923076923	0.6923076923076923	0.7391304347826088	0.4358974358974359	0.4358974358974359	0.45652173913043476	0.01	0.001	373.08597544576827	0.068	0.068	0.075	1
1 31 34.1250	109.6250	0.35	0.7	7	0.02	2	19.04	19.04	22.52	424.8	424.8	708.0	-9999	-9999	-9999	53.25884543761639	251.39664804469274	1005.586592178771	1387.5654	0.1	0.5	2.0	27	4	56.43	56.43	76.54	0.35	0.35	0.10	1430.0	1430.0	1350.0	2685	2685	2685	7.308333333333334	0.7391304347826088	0.7391304347826088	0.7551020408163265	0.45652173913043476	0.45652173913043476	0.5102040816326531	0.01	0.001	328.81911261614016	0.075	0.075	0.056	1
1 32 34.1250	109.8750	0.35	0.7	7	0.02	2	22.52	22.52	22.52	708.0	708.0	708.0	-9999	-9999	-9999	50.27932960893855	251.39664804469274	1005.586592178771	1199.1712444444445	0.1	0.5	2.0	27	4	76.54	76.54	76.54	0.10	0.10	0.10	1350.0	1350.0	1350.0	2685	2685	2685	7.325	0.7551020408163265	0.7551020408163265	0.7551020408163265	0.5102040816326531	0.5102040816326531	0.5102040816326531	0.01	0.001	352.66111974913423	0.056	0.056	0.056	1
1 33 34.1250	110.6250	0.35	0.7	7	0.02	2	19.04	19.04	19.04	424.8	424.8	424.8	-9999	-9999	-9999	53.25884543761639	266.29422718808195	1065.1769087523278	1099.372388888889	0.1	0.5	2.0	27	4	56.43	56.43	56.43	0.35	0.35	0.35	1430.0	1430.0	1430.0	2685	2685	2685	7.375	0.7391304347826088	0.7391304347826088	0.7391304347826088	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.01	0.001	338.12912407727873	0.075	0.075	0.075	1
