FID,OID_,Shape_Leng,Shape_Area,Rowid_,FID_1,COUNT,AREA,MEAN
63,0,1.000000001330000,0.062500000165600,64,63,90000,0.062499999950000,1106.978855555555600
64,0,0.999999998691000,0.062499999836300,65,64,90000,0.062499999950000,913.393544444444500
65,0,0.999999998691000,0.062499999836300,66,65,90000,0.062499999950000,1011.424277777777800
66,0,0.999999998691000,0.062499999836300,67,66,90000,0.062499999950000,765.702211111111070
67,0,1.000000001330000,0.062500000165600,68,67,90000,0.062499999950000,511.983411111111140
68,0,0.999999998691000,0.062499999836300,69,68,90000,0.062499999950000,669.501988888888950
69,0,0.999999998691000,0.062499999836300,70,69,90000,0.062499999950000,452.580777777777770
70,0,0.999999998691000,0.062499999836300,71,70,90000,0.062499999950000,288.220644444444420
71,0,1.000000001320000,0.062500000165600,72,71,90000,0.062499999950000,395.219633333333320
72,0,0.999999998691000,0.062499999836300,73,72,90000,0.062499999950000,529.931388888888930
73,0,0.999999998691000,0.062499999836300,74,73,90000,0.062499999950000,2821.962933333333200
74,0,0.999999998691000,0.062499999836300,75,74,90000,0.062499999950000,2515.487400000000000
75,0,1.000000001320000,0.062500000165600,76,75,90000,0.062499999950000,2190.353700000000100
76,0,0.999999998691000,0.062499999836400,77,76,90000,0.062499999950000,2046.899011111111100
77,0,0.999999998691000,0.062499999836300,78,77,90000,0.062499999950000,2029.583111111111100
78,0,0.999999998691000,0.062499999836300,79,78,90000,0.062499999950000,1666.894144444444500
79,0,1.000000001320000,0.062500000165600,80,79,90000,0.062499999950000,1435.658288888888800
80,0,0.999999998691000,0.062499999836300,81,80,90000,0.062499999950000,1383.512988888888900
81,0,0.999999998691000,0.062499999836300,82,81,90000,0.062499999950000,1549.594188888889000
82,0,0.999999998691000,0.062499999836300,83,82,90000,0.062499999950000,1651.573166666666600
83,0,1.000000001330000,0.062500000165600,84,83,90000,0.062499999950000,1773.297322222222200
84,0,0.999999998691000,0.062499999836300,85,84,90000,0.062499999950000,1295.857544444444600
85,0,0.999999998691000,0.062499999836300,86,85,90000,0.062499999950000,924.152000000000040
86,0,0.999999998691000,0.062499999836300,87,86,90000,0.062499999950000,1130.042033333333400
87,0,1.000000001330000,0.062500000165600,88,87,90000,0.062499999950000,1238.953122222222200
88,0,0.999999998691000,0.062499999836300,89,88,90000,0.062499999950000,1086.157011111111200
89,0,0.999999998691000,0.062499999836300,90,89,90000,0.062499999950000,880.082966666666720
90,0,0.999999998691000,0.062499999836300,91,90,90000,0.062499999950000,838.392144444444400
91,0,1.000000001320000,0.062500000165600,92,91,90000,0.062499999950000,632.560611111111140
92,0,0.999999998691000,0.062499999836300,93,92,90000,0.062499999950000,479.138766666666640
93,0,0.999999998691000,0.062499999836400,94,93,90000,0.062499999950000,407.733022222222250
94,0,0.999999998691000,0.062499999836300,95,94,90000,0.062499999950000,365.057333333333360
95,0,1.000000001320000,0.062500000165600,96,95,90000,0.062499999950000,346.875433333333320
96,0,0.999999998691000,0.062499999836300,97,96,90000,0.062499999950000,369.360022222222200
97,0,0.999999998691000,0.062499999836300,98,97,90000,0.062499999950000,424.967344444444450
98,0,0.999999998691000,0.062499999836300,99,98,90000,0.062499999950000,503.231533333333350
99,0,1.000000001330000,0.062500000165600,100,99,90000,0.062499999950000,488.449533333333310
100,0,0.999999998691000,0.062499999836300,101,100,90000,0.062499999950000,437.235344444444420
101,0,0.999999998691000,0.062499999836300,102,101,90000,0.062499999950000,718.821977777777760
102,0,0.999999998691000,0.062499999836300,103,102,90000,0.062499999950000,820.176988888888900
103,0,1.000000001330000,0.062500000165600,104,103,90000,0.062499999950000,584.083300000000010
104,0,0.999999998691000,0.062499999836300,105,104,90000,0.062499999950000,441.364911111111100
105,0,0.999999998691000,0.062499999836300,106,105,90000,0.062499999950000,326.501411111111110
106,0,0.999999998691000,0.062499999836300,107,106,90000,0.062499999950000,213.186577777777790
107,0,1.000000001320000,0.062500000165600,108,107,90000,0.062499999950000,198.151911111111100
108,0,0.999999998691000,0.062499999836300,109,108,90000,0.062499999950000,297.564122222222240
109,0,0.999999998691000,0.062499999836300,110,109,90000,0.062499999950000,515.121866666666620
110,0,0.999999998691000,0.062499999836300,111,110,90000,0.062499999950000,293.414899999999990
111,0,1.000000001330000,0.062500000165600,112,111,90000,0.062499999950000,170.853255555555560
112,0,0.999999998691000,0.062499999836300,113,112,90000,0.062499999950000,2810.163811111111000
113,0,0.999999998691000,0.062499999836300,114,113,90000,0.062499999950000,2870.485522222222200
114,0,0.999999998691000,0.062499999836300,115,114,90000,0.062499999950000,2314.532922222222200
115,0,1.000000001320000,0.062500000165600,116,115,90000,0.062499999950000,1984.637611111111000
116,0,0.999999998691000,0.062499999836400,117,116,90000,0.062499999950000,1945.587766666666800
117,0,0.999999998691000,0.062499999836300,118,117,90000,0.062499999950000,1685.431411111111200
118,0,0.999999998691000,0.062499999836300,119,118,90000,0.062499999950000,1653.806933333333300
119,0,1.000000001320000,0.062500000165600,120,119,90000,0.062499999950000,1513.138788888888900
120,0,0.999999998691000,0.062499999836300,121,120,90000,0.062499999950000,1695.387911111111200
121,0,0.999999998691000,0.062499999836300,122,121,90000,0.062499999950000,1697.307000000000000
122,0,0.999999998691000,0.062499999836300,123,122,90000,0.062499999950000,1954.319033333333400
123,0,1.000000001330000,0.062500000165600,124,123,90000,0.062499999950000,1693.967900000000100
124,0,0.999999998691000,0.062499999836300,125,124,90000,0.062499999950000,1071.890611111111200
125,0,0.999999998691000,0.062499999836300,126,125,90000,0.062499999950000,1157.792400000000000
126,0,0.999999998691000,0.062499999836300,127,126,90000,0.062499999950000,1294.463544444444600
127,0,1.000000001330000,0.062500000165600,128,127,90000,0.062499999950000,1295.950577777777900
128,0,0.999999998691000,0.062499999836300,129,128,90000,0.062499999950000,1282.535933333333300
129,0,0.999999998691000,0.062499999836300,130,129,90000,0.062499999950000,1115.315966666666600
130,0,0.999999998691000,0.062499999836300,131,130,90000,0.062499999950000,1032.990955555555500
131,0,1.000000001320000,0.062500000165600,132,131,90000,0.062499999950000,1071.032288888888800
132,0,0.999999998691000,0.062499999836300,133,132,90000,0.062499999950000,773.419344444444390
133,0,0.999999998691000,0.062499999836400,134,133,90000,0.062499999950000,683.561722222222220
134,0,0.999999998691000,0.062499999836300,135,134,90000,0.062499999950000,464.463111111111120
135,0,1.000000001320000,0.062500000165600,136,135,90000,0.062499999950000,411.427855555555540
136,0,0.999999998691000,0.062499999836300,137,136,90000,0.062499999950000,404.985333333333360
137,0,0.999999998691000,0.062499999836300,138,137,90000,0.062499999950000,370.068066666666650
138,0,0.999999998691000,0.062499999836300,139,138,90000,0.062499999950000,531.338533333333320
139,0,1.000000001330000,0.062500000165600,140,139,90000,0.062499999950000,633.761355555555610
140,0,0.999999998691000,0.062499999836300,141,140,90000,0.062499999950000,610.636322222222250
141,0,0.999999998691000,0.062499999836300,142,141,90000,0.062499999950000,587.244411111111160
142,0,0.999999998691000,0.062499999836300,143,142,90000,0.062499999950000,718.482211111111160
143,0,1.000000001330000,0.062500000165600,144,143,90000,0.062499999950000,589.010933333333360
144,0,0.999999998691000,0.062499999836300,145,144,90000,0.062499999950000,711.704733333333370
145,0,0.999999998691000,0.062499999836300,146,145,90000,0.062499999950000,377.126111111111130
146,0,0.999999998691000,0.062499999836300,147,146,90000,0.062499999950000,299.317600000000030
147,0,1.000000001320000,0.062500000165600,148,147,90000,0.062499999950000,181.442355555555570
148,0,0.999999998691000,0.062499999836300,149,148,90000,0.062499999950000,137.793188888888890
149,0,0.999999998691000,0.062499999836300,150,149,90000,0.062499999950000,140.005377777777770
150,0,0.999999998691000,0.062499999836300,151,150,90000,0.062499999950000,132.568999999999990
151,0,1.000000001330000,0.062500000165600,152,151,90000,0.062499999950000,97.763199999999998
152,0,1.000000001330000,0.062500000165600,153,152,90000,0.062499999950000,3598.876611111111300
153,0,1.000000001330000,0.062500000165600,154,153,90000,0.062499999950000,3728.328755555555700
154,0,1.000000001330000,0.062500000165600,155,154,90000,0.062499999950000,3403.778288888888700
155,0,1.000000001330000,0.062500000165600,156,155,90000,0.062499999950000,3501.086855555555800
156,0,1.000000001330000,0.062500000165600,157,156,90000,0.062499999950000,3321.847600000000100
157,0,1.000000003960000,0.062500000494900,158,157,90000,0.062499999950000,2665.114844444444300
158,0,1.000000001330000,0.062500000165600,159,158,90000,0.062499999950000,2301.885644444444600
159,0,1.000000001330000,0.062500000165600,160,159,90000,0.062499999950000,2330.853744444444600
160,0,1.000000001330000,0.062500000165600,161,160,90000,0.062499999950000,2117.310833333333400
161,0,1.000000003960000,0.062500000494900,162,161,90000,0.062499999950000,1978.248522222222200
162,0,1.000000001330000,0.062500000165600,163,162,90000,0.062499999950000,1997.064511111111200
163,0,1.000000001330000,0.062500000165600,164,163,90000,0.062499999950000,1886.288944444444500
164,0,1.000000001330000,0.062500000165600,165,164,90000,0.062499999950000,1838.390755555555600
165,0,1.000000003960000,0.062500000494900,166,165,90000,0.062499999950000,1683.505400000000000
166,0,1.000000001330000,0.062500000165600,167,166,90000,0.062499999950000,1642.012733333333200
167,0,1.000000001330000,0.062500000165600,168,167,90000,0.062499999950000,1804.012611111111000
168,0,1.000000001330000,0.062500000165600,169,168,90000,0.062499999950000,2188.542766666666500
169,0,1.000000003960000,0.062500000494900,170,169,90000,0.062499999950000,1638.764722222222200
170,0,1.000000001330000,0.062500000165600,171,170,90000,0.062499999950000,1369.333977777777800
171,0,1.000000001330000,0.062500000165600,172,171,90000,0.062499999950000,1311.938477777777700
172,0,1.000000001330000,0.062500000165600,173,172,90000,0.062499999950000,1236.412155555555500
173,0,1.000000003960000,0.062500000494900,174,173,90000,0.062499999950000,1137.900077777777800
174,0,1.000000001330000,0.062500000165600,175,174,90000,0.062499999950000,1072.679433333333200
175,0,1.000000001330000,0.062500000165600,176,175,90000,0.062499999950000,1086.347844444444500
176,0,1.000000001330000,0.062500000165600,177,176,90000,0.062499999950000,1246.379355555555500
177,0,1.000000003960000,0.062500000494900,178,177,90000,0.062499999950000,1421.429877777777800
178,0,1.000000001330000,0.062500000165600,179,178,90000,0.062499999950000,1174.455588888889000
179,0,1.000000001330000,0.062500000165600,180,179,90000,0.062499999950000,1103.362444444444500
180,0,1.000000001330000,0.062500000165600,181,180,90000,0.062499999950000,943.851677777777810
181,0,1.000000003960000,0.062500000494900,182,181,90000,0.062499999950000,707.030922222222220
182,0,1.000000001330000,0.062500000165600,183,182,90000,0.062499999950000,594.945500000000040
183,0,1.000000001330000,0.062500000165600,184,183,90000,0.062499999950000,612.402444444444430
184,0,1.000000001330000,0.062500000165600,185,184,90000,0.062499999950000,452.149244444444430
185,0,1.000000003960000,0.062500000494900,186,185,90000,0.062499999950000,459.083500000000020
186,0,1.000000001330000,0.062500000165600,187,186,90000,0.062499999950000,413.582444444444430
187,0,1.000000001330000,0.062500000165600,188,187,90000,0.062499999950000,433.113022222222240
188,0,1.000000001330000,0.062500000165600,189,188,90000,0.062499999950000,967.896822222222230
189,0,1.000000003960000,0.062500000494900,190,189,90000,0.062499999950000,773.045822222222230
190,0,1.000000001330000,0.062500000165600,191,190,90000,0.062499999950000,471.622644444444460
191,0,1.000000001330000,0.062500000165600,192,191,90000,0.062499999950000,534.606133333333330
192,0,1.000000001330000,0.062500000165600,193,192,90000,0.062499999950000,573.748455555555550
193,0,1.000000003960000,0.062500000494900,194,193,90000,0.062499999950000,305.628377777777760
194,0,1.000000001330000,0.062500000165600,195,194,90000,0.062499999950000,204.993277777777790
195,0,0.999999998691000,0.062499999836300,196,195,90000,0.062499999950000,3497.008366666666500
196,0,0.999999998691000,0.062499999836300,197,196,90000,0.062499999950000,3638.587488888888900
197,0,0.999999998691000,0.062499999836300,198,197,90000,0.062499999950000,3405.150911111111300
198,0,0.999999998691000,0.062499999836300,199,198,90000,0.062499999950000,2885.489300000000200
199,0,0.999999998691000,0.062499999836300,200,199,90000,0.062499999950000,2534.007644444444400
200,0,0.999999998691000,0.062499999836300,201,200,90000,0.062499999950000,2355.535822222222100
201,0,1.000000001330000,0.062500000165600,202,201,90000,0.062499999950000,2187.205055555555600
202,0,0.999999998691000,0.062499999836300,203,202,90000,0.062499999950000,2087.473300000000100
203,0,0.999999998691000,0.062499999836300,204,203,90000,0.062499999950000,2344.976855555555600
204,0,0.999999998691000,0.062499999836300,205,204,90000,0.062499999950000,2318.014066666666600
205,0,1.000000001320000,0.062500000165600,206,205,90000,0.062499999950000,2113.983999999999900
206,0,0.999999998691000,0.062499999836400,207,206,90000,0.062499999950000,2135.833622222222400
207,0,0.999999998691000,0.062499999836300,208,207,90000,0.062499999950000,2126.635922222222200
208,0,0.999999998691000,0.062499999836300,209,208,90000,0.062499999950000,1955.299900000000000
209,0,1.000000001320000,0.062500000165600,210,209,90000,0.062499999950000,1765.689788888888900
210,0,0.999999998691000,0.062499999836300,211,210,90000,0.062499999950000,1794.868300000000100
211,0,0.999999998691000,0.062499999836300,212,211,90000,0.062499999950000,2067.839700000000000
212,0,0.999999998691000,0.062499999836300,213,212,90000,0.062499999950000,2086.258066666666800
213,0,1.000000001330000,0.062500000165600,214,213,90000,0.062499999950000,1742.049366666666600
214,0,0.999999998691000,0.062499999836300,215,214,90000,0.062499999950000,1405.765833333333400
215,0,0.999999998691000,0.062499999836300,216,215,90000,0.062499999950000,1288.893800000000100
216,0,0.999999998691000,0.062499999836300,217,216,90000,0.062499999950000,1226.630477777777700
217,0,1.000000001330000,0.062500000165600,218,217,90000,0.062499999950000,1156.761299999999900
218,0,0.999999998691000,0.062499999836300,219,218,90000,0.062499999950000,1110.585399999999900
219,0,0.999999998691000,0.062499999836300,220,219,90000,0.062499999950000,1202.092833333333400
220,0,0.999999998691000,0.062499999836300,221,220,90000,0.062499999950000,1311.871900000000100
221,0,1.000000001320000,0.062500000165600,222,221,90000,0.062499999950000,1501.686333333333300
222,0,0.999999998691000,0.062499999836300,223,222,90000,0.062499999950000,1422.884911111111000
223,0,0.999999998691000,0.062499999836400,224,223,90000,0.062499999950000,1254.351644444444400
224,0,0.999999998691000,0.062499999836300,225,224,90000,0.062499999950000,1000.486777777777800
225,0,1.000000001320000,0.062500000165600,226,225,90000,0.062499999950000,853.995166666666710
226,0,0.999999998691000,0.062499999836300,227,226,90000,0.062499999950000,978.880111111111090
227,0,0.999999998691000,0.062499999836300,228,227,90000,0.062499999950000,965.879577777777740
228,0,0.999999998691000,0.062499999836300,229,228,90000,0.062499999950000,537.503366666666690
229,0,1.000000001330000,0.062500000165600,230,229,90000,0.062499999950000,548.385744444444410
230,0,0.999999998691000,0.062499999836300,231,230,90000,0.062499999950000,659.311277777777830
231,0,0.999999998691000,0.062499999836300,232,231,90000,0.062499999950000,611.129299999999940
232,0,0.999999998691000,0.062499999836300,233,232,90000,0.062499999950000,654.656022222222190
233,0,1.000000001330000,0.062500000165600,234,233,90000,0.062499999950000,912.007022222222190
234,0,0.999999998691000,0.062499999836300,235,234,90000,0.062499999950000,1201.042300000000100
235,0,0.999999998691000,0.062499999836300,236,235,90000,0.062499999950000,1254.627711111111000
236,0,0.999999998691000,0.062499999836300,237,236,90000,0.062499999950000,885.243111111111150
237,0,1.000000001320000,0.062500000165600,238,237,90000,0.062499999950000,749.164477777777730
238,0,0.999999998691000,0.062499999836300,239,238,90000,0.062499999950000,745.972644444444430
239,0,0.999999998691000,0.062499999836300,240,239,90000,0.062499999950000,749.673022222222240
240,0,0.999999998691000,0.062499999836300,241,240,90000,0.062499999950000,403.665944444444450
241,0,0.999999998691000,0.062499999836300,242,241,90000,0.062499999950000,3699.203100000000200
242,0,1.000000001320000,0.062500000165600,243,242,90000,0.062499999950000,3907.752866666666700
243,0,0.999999998691000,0.062499999836300,244,243,90000,0.062499999950000,3310.314888888889100
244,0,0.999999998691000,0.062499999836300,245,244,90000,0.062499999950000,2925.270166666666700
245,0,0.999999998691000,0.062499999836300,246,245,90000,0.062499999950000,3432.918933333333400
246,0,1.000000001330000,0.062500000165600,247,246,90000,0.062499999950000,3455.006022222222300
247,0,0.999999998691000,0.062499999836300,248,247,90000,0.062499999950000,2603.446933333333200
248,0,0.999999998691000,0.062499999836300,249,248,90000,0.062499999950000,2041.661755555555600
249,0,0.999999998691000,0.062499999836300,250,249,90000,0.062499999950000,2175.058688888888800
250,0,1.000000001330000,0.062500000165600,251,250,90000,0.062499999950000,2071.690922222222100
251,0,0.999999998691000,0.062499999836300,252,251,90000,0.062499999950000,2293.359066666666900
252,0,0.999999998691000,0.062499999836300,253,252,90000,0.062499999950000,2490.146422222222100
253,0,0.999999998691000,0.062499999836300,254,253,90000,0.062499999950000,2108.786322222222200
254,0,1.000000001320000,0.062500000165600,255,254,90000,0.062499999950000,2029.290177777777700
255,0,0.999999998691000,0.062499999836400,256,255,90000,0.062499999950000,1968.414011111111200
256,0,0.999999998691000,0.062499999836300,257,256,90000,0.062499999950000,1942.127766666666700
257,0,0.999999998691000,0.062499999836300,258,257,90000,0.062499999950000,1994.363522222222200
258,0,1.000000001320000,0.062500000165600,259,258,90000,0.062499999950000,1860.323322222222300
259,0,0.999999998691000,0.062499999836300,260,259,90000,0.062499999950000,1879.962966666666700
260,0,0.999999998691000,0.062499999836300,261,260,90000,0.062499999950000,2246.143944444444500
261,0,0.999999998691000,0.062499999836300,262,261,90000,0.062499999950000,1972.095977777777800
262,0,1.000000001330000,0.062500000165600,263,262,90000,0.062499999950000,1586.966022222222100
263,0,0.999999998691000,0.062499999836300,264,263,90000,0.062499999950000,1439.781788888889000
264,0,0.999999998691000,0.062499999836300,265,264,90000,0.062499999950000,1346.187433333333300
265,0,0.999999998691000,0.062499999836300,266,265,90000,0.062499999950000,1251.534444444444500
266,0,1.000000001330000,0.062500000165600,267,266,90000,0.062499999950000,1270.042755555555500
267,0,0.999999998691000,0.062499999836300,268,267,90000,0.062499999950000,1155.628144444444400
268,0,0.999999998691000,0.062499999836300,269,268,90000,0.062499999950000,1212.747522222222200
269,0,0.999999998691000,0.062499999836300,270,269,90000,0.062499999950000,1364.056733333333300
270,0,1.000000001320000,0.062500000165600,271,270,90000,0.062499999950000,1474.728066666666600
271,0,0.999999998691000,0.062499999836300,272,271,90000,0.062499999950000,1275.320844444444400
272,0,0.999999998691000,0.062499999836400,273,272,90000,0.062499999950000,1083.881000000000100
273,0,0.999999998691000,0.062499999836300,274,273,90000,0.062499999950000,954.634599999999980
274,0,1.000000001320000,0.062500000165600,275,274,90000,0.062499999950000,1132.462611111111100
275,0,0.999999998691000,0.062499999836300,276,275,90000,0.062499999950000,1451.577155555555500
276,0,0.999999998691000,0.062499999836300,277,276,90000,0.062499999950000,1319.601055555555600
277,0,0.999999998691000,0.062499999836300,278,277,90000,0.062499999950000,899.117811111111110
278,0,1.000000001330000,0.062500000165600,279,278,90000,0.062499999950000,506.456288888888880
279,0,0.999999998691000,0.062499999836300,280,279,90000,0.062499999950000,586.621344444444390
280,0,0.999999998691000,0.062499999836300,281,280,90000,0.062499999950000,476.863455555555560
281,0,0.999999998691000,0.062499999836300,282,281,90000,0.062499999950000,507.444522222222250
282,0,1.000000001330000,0.062500000165600,283,282,90000,0.062499999950000,619.239455555555540
283,0,0.999999998691000,0.062499999836300,284,283,90000,0.062499999950000,1179.149777777777700
284,0,0.999999998691000,0.062499999836300,285,284,90000,0.062499999950000,1087.084688888888900
285,0,0.999999998691000,0.062499999836300,286,285,90000,0.062499999950000,798.667088888888880
286,0,1.000000001320000,0.062500000165600,287,286,90000,0.062499999950000,834.575444444444430
287,0,0.999999998691000,0.062499999836300,288,287,90000,0.062499999950000,839.637433333333320
288,0,0.999999998691000,0.062499999836300,289,288,90000,0.062499999950000,1025.042677777777700
289,0,0.999999998691000,0.062499999836300,290,289,90000,0.062499999950000,1242.795677777777900
290,0,1.000000001330000,0.062500000165600,291,290,90000,0.062499999950000,720.589466666666680
291,0,0.999999998691000,0.062499999836300,292,291,90000,0.062499999950000,2936.499977777778000
292,0,1.000000001320000,0.062500000165600,293,292,90000,0.062499999950000,3275.243888888888700
293,0,0.999999998691000,0.062499999836300,294,293,90000,0.062499999950000,3201.700633333333400
294,0,0.999999998691000,0.062499999836300,295,294,90000,0.062499999950000,2586.796411111111000
295,0,0.999999998691000,0.062499999836300,296,295,90000,0.062499999950000,2339.398411111111300
296,0,1.000000001330000,0.062500000165600,297,296,90000,0.062499999950000,2501.457366666666500
297,0,0.999999998691000,0.062499999836300,298,297,90000,0.062499999950000,2102.002622222222300
298,0,0.999999998691000,0.062499999836300,299,298,90000,0.062499999950000,1971.755799999999900
299,0,0.999999998691000,0.062499999836300,300,299,90000,0.062499999950000,2060.748688888888900
300,0,1.000000001330000,0.062500000165600,301,300,90000,0.062499999950000,2184.342244444444500
301,0,0.999999998691000,0.062499999836300,302,301,90000,0.062499999950000,2367.180899999999800
302,0,0.999999998691000,0.062499999836300,303,302,90000,0.062499999950000,2032.658799999999900
303,0,0.999999998691000,0.062499999836300,304,303,90000,0.062499999950000,2072.463988888888700
304,0,1.000000001320000,0.062500000165600,305,304,90000,0.062499999950000,2001.138411111111100
305,0,0.999999998691000,0.062499999836400,306,305,90000,0.062499999950000,1901.800677777777800
306,0,0.999999998691000,0.062499999836300,307,306,90000,0.062499999950000,1872.058511111111100
307,0,0.999999998691000,0.062499999836300,308,307,90000,0.062499999950000,1941.288888888888800
308,0,1.000000001320000,0.062500000165600,309,308,90000,0.062499999950000,1946.779088888889000
309,0,0.999999998691000,0.062499999836300,310,309,90000,0.062499999950000,1966.174255555555600
310,0,0.999999998691000,0.062499999836300,311,310,90000,0.062499999950000,2167.138600000000200
311,0,0.999999998691000,0.062499999836300,312,311,90000,0.062499999950000,1840.044288888888800
312,0,1.000000001330000,0.062500000165600,313,312,90000,0.062499999950000,1617.182388888888900
313,0,0.999999998691000,0.062499999836300,314,313,90000,0.062499999950000,1523.346266666666700
314,0,0.999999998691000,0.062499999836300,315,314,90000,0.062499999950000,1382.714144444444400
315,0,0.999999998691000,0.062499999836300,316,315,90000,0.062499999950000,1297.221011111111000
316,0,1.000000001330000,0.062500000165600,317,316,90000,0.062499999950000,1346.756233333333300
317,0,0.999999998691000,0.062499999836300,318,317,90000,0.062499999950000,1211.363155555555500
