OID_,lon,lat
,111.3750000,40.6250000
,111.6250000,40.6250000
,111.8750000,40.6250000
,112.1250000,40.6250000
,112.3750000,40.6250000
,112.6250000,40.6250000
,112.8750000,40.6250000
,113.1250000,40.6250000
,113.3750000,40.6250000
,113.6250000,40.6250000
,113.8750000,40.6250000
,114.1250000,40.6250000
,106.3750000,40.8750000
,106.6250000,40.8750000
,106.8750000,40.8750000
,107.1250000,40.8750000
,107.3750000,40.8750000
,107.6250000,40.8750000
,107.8750000,40.8750000
,108.1250000,40.8750000
,108.3750000,40.8750000
,108.6250000,40.8750000
,108.8750000,40.8750000
,109.1250000,40.8750000
,109.3750000,40.8750000
,109.6250000,40.8750000
,109.8750000,40.8750000
,110.1250000,40.8750000
,110.3750000,40.8750000
,110.6250000,40.8750000
,110.8750000,40.8750000
,111.1250000,40.8750000
,111.3750000,40.8750000
,111.6250000,40.8750000
,111.8750000,40.8750000
,112.1250000,40.8750000
,112.3750000,40.8750000
,112.6250000,40.8750000
,112.8750000,40.8750000
,113.3750000,40.8750000
,114.1250000,40.8750000
,106.8750000,41.1250000
,107.1250000,41.1250000
,107.3750000,41.1250000
,107.6250000,41.1250000
,107.8750000,41.1250000
,108.1250000,41.1250000
,108.3750000,41.1250000
,108.6250000,41.1250000
,108.8750000,41.1250000
,109.1250000,41.1250000
,109.3750000,41.1250000
,109.6250000,41.1250000
,109.8750000,41.1250000
,110.1250000,41.1250000
,110.3750000,41.1250000
,110.6250000,41.1250000
,110.8750000,41.1250000
,111.1250000,41.1250000
,111.3750000,41.1250000
,111.6250000,41.1250000
,111.8750000,41.1250000
,112.1250000,41.1250000
,112.3750000,41.1250000
,112.6250000,41.1250000
,112.8750000,41.1250000
,107.6250000,41.3750000
,108.1250000,41.3750000
,108.8750000,41.3750000
,109.1250000,41.3750000
,109.3750000,41.3750000
,109.6250000,41.3750000
,109.8750000,41.3750000
,110.1250000,41.3750000
,110.3750000,41.3750000
,110.6250000,41.3750000
,110.8750000,41.3750000
,111.1250000,41.3750000
,111.3750000,41.3750000
,111.6250000,41.3750000
,111.8750000,41.3750000
,112.1250000,41.3750000
,112.3750000,41.3750000
,112.6250000,41.3750000
,112.8750000,41.3750000
,112.1250000,41.6250000
,112.3750000,41.6250000
,112.6250000,41.6250000
,112.8750000,41.6250000
,112.6250000,41.8750000
,112.8750000,41.8750000
