OID_,lon,lat
,106.1250000,35.8750000
,106.3750000,35.8750000
,106.1250000,36.1250000
,106.3750000,36.1250000
,107.1250000,36.6250000
,107.3750000,36.6250000
,105.6250000,34.6250000
,105.8750000,34.6250000
,105.1250000,35.1250000
,105.3750000,35.1250000
,105.1250000,35.3750000
,105.3750000,35.3750000
,107.6250000,35.6250000
,107.6250000,35.8750000
